prompt_id,category,stress_type,prompt,negative_prompt,seed,split
main_repeated_pattern_027,repeated-pattern,brick_repeat,"corner-to-corner crop of a brick courtyard wall, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212027,main
main_repeated_pattern_028,repeated-pattern,tile_array,"straight-on facade crop of a solar panel array, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212028,main
main_repeated_pattern_029,repeated-pattern,panel_grid,"straight-on facade crop of a solar panel array, dense repeating elements across the frame, with glossy highlights on some repeats, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212029,main
main_repeated_pattern_030,repeated-pattern,shelf_rows,"oblique rooftop view of a solar panel array, dense repeating elements across the frame, with mild perspective skew, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212030,main
main_repeated_pattern_031,repeated-pattern,window_grid,"oblique rooftop view of a solar panel array, dense repeating elements across the frame, with fine seams visible between elements, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212031,main
main_repeated_pattern_032,repeated-pattern,textile_repeat,"tight material close-up of a solar panel array, dense repeating elements across the frame, with worn edges and slight variation, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212032,main
main_repeated_pattern_033,repeated-pattern,brick_repeat,"eye-level aisle photograph of a solar panel array, dense repeating elements across the frame, with soft indoor daylight, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212033,main
main_repeated_pattern_034,repeated-pattern,tile_array,"eye-level aisle photograph of a solar panel array, dense repeating elements across the frame, with alternating color accents, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212034,main
main_repeated_pattern_035,repeated-pattern,panel_grid,"overhead pattern study of a solar panel array, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212035,main
main_repeated_pattern_036,repeated-pattern,shelf_rows,"wide documentary frame of a solar panel array, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212036,main
main_repeated_pattern_037,repeated-pattern,window_grid,"wide documentary frame of a solar panel array, dense repeating elements across the frame, with glossy highlights on some repeats, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212037,main
main_repeated_pattern_038,repeated-pattern,textile_repeat,"compressed telephoto view of a solar panel array, dense repeating elements across the frame, with mild perspective skew, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212038,main
main_repeated_pattern_039,repeated-pattern,brick_repeat,"compressed telephoto view of a solar panel array, dense repeating elements across the frame, with fine seams visible between elements, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212039,main
main_repeated_pattern_040,repeated-pattern,tile_array,"corner-to-corner crop of a solar panel array, dense repeating elements across the frame, with worn edges and slight variation, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212040,main
main_repeated_pattern_041,repeated-pattern,panel_grid,"straight-on facade crop of stadium seats, dense repeating elements across the frame, with soft indoor daylight, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212041,main
main_repeated_pattern_042,repeated-pattern,shelf_rows,"straight-on facade crop of stadium seats, dense repeating elements across the frame, with alternating color accents, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212042,main
main_repeated_pattern_043,repeated-pattern,window_grid,"oblique rooftop view of stadium seats, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212043,main
main_repeated_pattern_044,repeated-pattern,textile_repeat,"tight material close-up of stadium seats, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212044,main
main_repeated_pattern_045,repeated-pattern,brick_repeat,"tight material close-up of stadium seats, dense repeating elements across the frame, with glossy highlights on some repeats, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212045,main
main_repeated_pattern_046,repeated-pattern,tile_array,"eye-level aisle photograph of stadium seats, dense repeating elements across the frame, with mild perspective skew, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212046,main
main_repeated_pattern_047,repeated-pattern,panel_grid,"eye-level aisle photograph of stadium seats, dense repeating elements across the frame, with fine seams visible between elements, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212047,main
main_repeated_pattern_048,repeated-pattern,shelf_rows,"overhead pattern study of stadium seats, dense repeating elements across the frame, with worn edges and slight variation, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212048,main
